cliente,cliente_nomenclatura,marca,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma_x,plataforma_abreviacion,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,dias_totales_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,semana,inicio_reporte,fin_reporte,inicio,fin,dias_actividad_reporte,inversión_planeada,inversión_mp,inversión_diaria,divisa,dinero_gastado,impresiones,clics,ctr,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue,roas,ultima_actualizacion
GICSA,gicsa,ExplanadaPachuca,2003_gicsa_explanadapachuca_pi_mkt_FB,2003_gicsa_explanadapachuca_pi_mkt_FB_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapachuca,Facebook / Instagram,FB,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-03-31 0:00:00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-17 0:00:00,2020-03-24 0:00:00,2020-03-17 0:00:00,2020-03-24 0:00:00,8,0,0,0,MXN,"5,820","725,869",79,0,0,0,2003_gicsa_explanadapachuca_pi_mkt_FB_2020-03-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,ExplanadaPachuca,2003_gicsa_explanadapachuca_pi_mkt_FB,2003_gicsa_explanadapachuca_pi_mkt_FB_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapachuca,Facebook / Instagram,FB,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-03-31 0:00:00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-09 0:00:00,2020-03-16 0:00:00,2020-03-09 0:00:00,2020-03-16 0:00:00,8,0,0,0,MXN,"11,810","1,410,579","1,160",0,0,0,2003_gicsa_explanadapachuca_pi_mkt_FB_2020-03-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,ExplanadaPachuca,2003_gicsa_explanadapachuca_pi_mkt_SEM,2003_gicsa_explanadapachuca_pi_mkt_SEM_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapachuca,Google Search,SEM,2020-03-01 0:00:00,2020-03-31 0:00:00,2019-09-06 0:00:00,2020-03-31 0:00:00,207.00,12.00,"1,075.00",0.00,"12,900.00","12,900.00","12,900.00","12,900.00",0.00,12,,2020-03-17 0:00:00,2020-03-24 0:00:00,2020-03-17 0:00:00,2020-03-24 0:00:00,8,0,0,0,MXN,"2,476","11,764","1,075",0,0,0,2003_gicsa_explanadapachuca_pi_mkt_SEM_2020-03-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,ExplanadaPachuca,2003_gicsa_explanadapachuca_pi_mkt_SEM,2003_gicsa_explanadapachuca_pi_mkt_SEM_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapachuca,Google Search,SEM,2020-03-01 0:00:00,2020-03-31 0:00:00,2019-09-06 0:00:00,2020-03-31 0:00:00,207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-01 0:00:00,2020-03-08 0:00:00,2020-03-01 0:00:00,2020-03-08 0:00:00,8,0,0,0,MXN,"2,735","14,410","1,730",0,0,0,2003_gicsa_explanadapachuca_pi_mkt_SEM_2020-03-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,ExplanadaPachuca,2003_gicsa_explanadapachuca_pi_mkt_SEM,2003_gicsa_explanadapachuca_pi_mkt_SEM_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapachuca,Google Search,SEM,2020-03-01 0:00:00,2020-03-31 0:00:00,2019-09-06 0:00:00,2020-03-31 0:00:00,207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-09 0:00:00,2020-03-16 0:00:00,2020-03-09 0:00:00,2020-03-16 0:00:00,8,0,0,0,MXN,"3,604","17,574","2,179",0,0,0,2003_gicsa_explanadapachuca_pi_mkt_SEM_2020-03-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,ExplanadaPuebla,2003_gicsa_explanadapuebla_pi_mkt_FB,2003_gicsa_explanadapuebla_pi_mkt_FB_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Facebook / Instagram,FB,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-03-31 0:00:00,29.00,3.83,"6,500.00",0.00,"25,800.00","25,800.00","25,800.00","25,800.00",0.00,3.833333333,,2020-03-01 0:00:00,2020-03-08 0:00:00,2020-03-02 0:00:00,2020-03-08 0:00:00,7,0,0,0,MXN,"7,754","1,545,814",541,0,0,0,2003_gicsa_explanadapuebla_pi_mkt_FB_2020-03-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,ExplanadaPuebla,2003_gicsa_explanadapuebla_pi_mkt_FB,2003_gicsa_explanadapuebla_pi_mkt_FB_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Facebook / Instagram,FB,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-03-31 0:00:00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-17 0:00:00,2020-03-24 0:00:00,2020-03-17 0:00:00,2020-03-24 0:00:00,8,0,0,0,MXN,"5,483","1,171,223",567,0,0,0,2003_gicsa_explanadapuebla_pi_mkt_FB_2020-03-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,ExplanadaPuebla,2003_gicsa_explanadapuebla_pi_mkt_FB,2003_gicsa_explanadapuebla_pi_mkt_FB_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Facebook / Instagram,FB,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-02 0:00:00,2020-03-31 0:00:00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-09 0:00:00,2020-03-16 0:00:00,2020-03-09 0:00:00,2020-03-16 0:00:00,8,0,0,0,MXN,"11,527","1,901,342","1,641",0,0,0,2003_gicsa_explanadapuebla_pi_mkt_FB_2020-03-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,ExplanadaPuebla,2003_gicsa_explanadapuebla_pi_mkt_SEM,2003_gicsa_explanadapuebla_pi_mkt_SEM_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Google Search,SEM,2020-03-01 0:00:00,2020-03-31 0:00:00,2019-09-06 0:00:00,2020-03-31 0:00:00,207.00,12.00,716.00,0.00,"8,600.00","8,600.00","8,600.00","8,600.00",0.00,12,,2020-03-17 0:00:00,2020-03-24 0:00:00,2020-03-17 0:00:00,2020-03-24 0:00:00,8,0,0,0,MXN,"1,573","35,046","1,245",0,0,0,2003_gicsa_explanadapuebla_pi_mkt_SEM_2020-03-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,ExplanadaPuebla,2003_gicsa_explanadapuebla_pi_mkt_SEM,2003_gicsa_explanadapuebla_pi_mkt_SEM_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Google Search,SEM,2020-03-01 0:00:00,2020-03-31 0:00:00,2019-09-06 0:00:00,2020-03-31 0:00:00,207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-01 0:00:00,2020-03-08 0:00:00,2020-03-01 0:00:00,2020-03-08 0:00:00,8,0,0,0,MXN,"2,202","46,404","2,009",0,0,0,2003_gicsa_explanadapuebla_pi_mkt_SEM_2020-03-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,ExplanadaPuebla,2003_gicsa_explanadapuebla_pi_mkt_SEM,2003_gicsa_explanadapuebla_pi_mkt_SEM_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,explanadapuebla,Google Search,SEM,2020-03-01 0:00:00,2020-03-31 0:00:00,2019-09-06 0:00:00,2020-03-31 0:00:00,207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-09 0:00:00,2020-03-16 0:00:00,2020-03-09 0:00:00,2020-03-16 0:00:00,8,0,0,0,MXN,"2,418","48,807","2,244",0,0,0,2003_gicsa_explanadapuebla_pi_mkt_SEM_2020-03-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Explanda Pachuca,2001_gicsa_explanadapachuca_pi_mkt_FB,2001_gicsa_explanadapachuca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapachuca,Facebook / Instagram,FB,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-02 0:00:00,2020-01-31 0:00:00,29.00,3.67,"7,754.00",0.00,"30,100.00","30,100.00","30,100.00","30,100.00",0.00,3.666666667,,2020-01-01 0:00:00,2020-01-08 0:00:00,2020-01-02 0:00:00,2020-01-08 0:00:00,7,0,0,0,MXN,"6,660","1,145,525","2,187",0,0,0,2001_gicsa_explanadapachuca_pi_mkt_FB_2020-01-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Explanda Pachuca,2001_gicsa_explanadapachuca_pi_mkt_FB,2001_gicsa_explanadapachuca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapachuca,Facebook / Instagram,FB,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-03 0:00:00,2020-01-31 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-17 0:00:00,2020-01-24 0:00:00,8,0,0,0,MXN,"9,586","1,550,672","2,772",0,0,0,2001_gicsa_explanadapachuca_pi_mkt_FB_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Explanda Pachuca,2001_gicsa_explanadapachuca_pi_mkt_FB,2001_gicsa_explanadapachuca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapachuca,Facebook / Instagram,FB,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-03 0:00:00,2020-01-31 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-09 0:00:00,2020-01-16 0:00:00,8,0,0,0,MXN,"10,513","1,608,418","3,503",0,0,0,2001_gicsa_explanadapachuca_pi_mkt_FB_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Explanda Pachuca,2001_gicsa_explanadapachuca_pi_mkt_FB,2001_gicsa_explanadapachuca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapachuca,Facebook / Instagram,FB,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-03 0:00:00,2020-01-31 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-25 0:00:00,2020-01-31 0:00:00,2020-01-25 0:00:00,2020-01-31 0:00:00,7,0,0,0,MXN,"10,047","1,699,349","3,104",0,0,0,2001_gicsa_explanadapachuca_pi_mkt_FB_2020-01-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Explanda Pachuca,2001_gicsa_explanadapachuca_pi_mkt_SEM,2001_gicsa_explanadapachuca_pi_mkt_SEM_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapachuca,Google Search,SEM,2020-01-01 0:00:00,2020-01-31 0:00:00,2019-09-06 0:00:00,2020-03-31 0:00:00,207.00,12.00,"1,075.00",0.00,"12,900.00","12,900.00","12,900.00","12,900.00",0.00,12,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-17 0:00:00,2020-01-24 0:00:00,8,0,0,0,MXN,"3,385","17,650","3,584",0,0,0,2001_gicsa_explanadapachuca_pi_mkt_SEM_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Explanda Pachuca,2001_gicsa_explanadapachuca_pi_mkt_SEM,2001_gicsa_explanadapachuca_pi_mkt_SEM_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapachuca,Google Search,SEM,2020-01-01 0:00:00,2020-01-31 0:00:00,2019-09-06 0:00:00,2020-03-31 0:00:00,207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-01 0:00:00,2020-01-08 0:00:00,2020-01-01 0:00:00,2020-01-08 0:00:00,8,0,0,0,MXN,"2,564","11,585","3,514",0,0,0,2001_gicsa_explanadapachuca_pi_mkt_SEM_2020-01-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Explanda Pachuca,2001_gicsa_explanadapachuca_pi_mkt_SEM,2001_gicsa_explanadapachuca_pi_mkt_SEM_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapachuca,Google Search,SEM,2020-01-01 0:00:00,2020-01-31 0:00:00,2019-09-06 0:00:00,2020-03-31 0:00:00,207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-25 0:00:00,2020-01-31 0:00:00,2020-01-25 0:00:00,2020-01-31 0:00:00,7,0,0,0,MXN,"3,035","17,203","2,826",0,0,0,2001_gicsa_explanadapachuca_pi_mkt_SEM_2020-01-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Explanda Pachuca,2001_gicsa_explanadapachuca_pi_mkt_SEM,2001_gicsa_explanadapachuca_pi_mkt_SEM_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,explanadapachuca,Google Search,SEM,2020-01-01 0:00:00,2020-01-31 0:00:00,2019-09-06 0:00:00,2020-03-31 0:00:00,207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-09 0:00:00,2020-01-16 0:00:00,8,0,0,0,MXN,"3,891","14,902","3,152",0,0,0,2001_gicsa_explanadapachuca_pi_mkt_SEM_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Explanda Pachuca ,2002_gicsa_explanadapachuca_pi_mkt_FB,2002_gicsa_explanadapachuca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapachuca,Facebook / Instagram,FB,2020-02-01 0:00:00,2020-02-28 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,3.67,"7,754.00",0.00,"30,100.00","30,100.00","15,050.00","15,050.00",0.00,3.75,,2020-02-17 0:00:00,2020-02-24 0:00:00,2020-02-17 0:00:00,2020-02-24 0:00:00,8,0,0,0,MXN,"7,915","1,020,197","2,007",0,0,0,2002_gicsa_explanadapachuca_pi_mkt_FB_2020-02-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Explanda Pachuca ,2002_gicsa_explanadapachuca_pi_mkt_FB,2002_gicsa_explanadapachuca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapachuca,Facebook / Instagram,FB,2020-02-01 0:00:00,2020-02-28 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-25 0:00:00,2020-02-29 0:00:00,2020-02-25 0:00:00,2020-02-29 0:00:00,5,0,0,0,MXN,"4,933","555,915","1,054",0,0,0,2002_gicsa_explanadapachuca_pi_mkt_FB_2020-02-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Explanda Pachuca ,2002_gicsa_explanadapachuca_pi_mkt_FB,2002_gicsa_explanadapachuca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapachuca,Facebook / Instagram,FB,2020-02-01 0:00:00,2020-02-28 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-01 0:00:00,2020-02-08 0:00:00,2020-02-01 0:00:00,2020-02-08 0:00:00,8,0,0,0,MXN,"7,791","1,159,297","2,542",0,0,0,2002_gicsa_explanadapachuca_pi_mkt_FB_2020-02-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Explanda Pachuca ,2002_gicsa_explanadapachuca_pi_mkt_FB,2002_gicsa_explanadapachuca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,explanadapachuca,Facebook / Instagram,FB,2020-02-01 0:00:00,2020-02-28 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-09 0:00:00,2020-02-16 0:00:00,8,0,0,0,MXN,"7,961","975,742","2,748",0,0,0,2002_gicsa_explanadapachuca_pi_mkt_FB_2020-02-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Forum Cuernavaca,2001_gicsa_forumcuernavaca_pi_mkt_FB,2001_gicsa_forumcuernavaca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,forumcuernavaca,Facebook / Instagram,FB,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-03 0:00:00,2020-01-31 0:00:00,28.00,3.83,"6,526.00",0.00,"25,800.00","25,800.00","25,800.00","25,800.00",0.00,3.833333333,,2020-01-01 0:00:00,2020-01-08 0:00:00,2020-01-03 0:00:00,2020-01-08 0:00:00,6,0,0,0,MXN,"5,212","1,360,463","1,706",0,0,0,2001_gicsa_forumcuernavaca_pi_mkt_FB_2020-01-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Forum Cuernavaca,2001_gicsa_forumcuernavaca_pi_mkt_FB,2001_gicsa_forumcuernavaca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,forumcuernavaca,Facebook / Instagram,FB,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-03 0:00:00,2020-01-31 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-17 0:00:00,2020-01-24 0:00:00,8,0,0,0,MXN,"8,801","1,944,763","2,148",0,0,0,2001_gicsa_forumcuernavaca_pi_mkt_FB_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Forum Cuernavaca,2001_gicsa_forumcuernavaca_pi_mkt_FB,2001_gicsa_forumcuernavaca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,forumcuernavaca,Facebook / Instagram,FB,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-03 0:00:00,2020-01-31 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-09 0:00:00,2020-01-16 0:00:00,8,0,0,0,MXN,"9,572","2,297,685","3,488",0,0,0,2001_gicsa_forumcuernavaca_pi_mkt_FB_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Forum Cuernavaca,2001_gicsa_forumcuernavaca_pi_mkt_FB,2001_gicsa_forumcuernavaca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,forumcuernavaca,Facebook / Instagram,FB,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-03 0:00:00,2020-02-01 0:00:00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-25 0:00:00,2020-01-31 0:00:00,2020-01-25 0:00:00,2020-01-31 0:00:00,7,0,0,0,MXN,"8,432","1,708,253","1,730",0,0,0,2001_gicsa_forumcuernavaca_pi_mkt_FB_2020-01-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Forum Cuernavaca,2001_gicsa_forumcuernavaca_pi_mkt_FB,2001_gicsa_forumcuernavaca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,forumcuernavaca,Facebook / Instagram,FB,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-27 0:00:00,2020-02-01 0:00:00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-01 0:00:00,2020-02-08 0:00:00,2020-02-01 0:00:00,2020-02-01 0:00:00,1,0,0,0,MXN,69,"9,515",1,0,0,0,2001_gicsa_forumcuernavaca_pi_mkt_FB_2020-02-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Forum Cuernavaca,2001_gicsa_forumcuernavaca_pi_mkt_SEM,2001_gicsa_forumcuernavaca_pi_mkt_SEM_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,forumcuernavaca,Google Search,SEM,2020-01-01 0:00:00,2020-01-31 0:00:00,2019-09-06 0:00:00,2020-03-31 0:00:00,207.00,12.00,716.00,0.00,"8,600.00","8,600.00","8,600.00","8,600.00",0.00,12,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-17 0:00:00,2020-01-24 0:00:00,8,0,0,0,MXN,"1,745","14,189","1,335",0,0,0,2001_gicsa_forumcuernavaca_pi_mkt_SEM_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Forum Cuernavaca,2001_gicsa_forumcuernavaca_pi_mkt_SEM,2001_gicsa_forumcuernavaca_pi_mkt_SEM_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,forumcuernavaca,Google Search,SEM,2020-01-01 0:00:00,2020-01-31 0:00:00,2019-09-06 0:00:00,2020-03-31 0:00:00,207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-01 0:00:00,2020-01-08 0:00:00,2020-01-01 0:00:00,2020-01-08 0:00:00,8,0,0,0,MXN,"1,806","21,863","1,894",0,0,0,2001_gicsa_forumcuernavaca_pi_mkt_SEM_2020-01-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Forum Cuernavaca,2001_gicsa_forumcuernavaca_pi_mkt_SEM,2001_gicsa_forumcuernavaca_pi_mkt_SEM_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,forumcuernavaca,Google Search,SEM,2020-01-01 0:00:00,2020-01-31 0:00:00,2019-09-06 0:00:00,2020-03-31 0:00:00,207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-09 0:00:00,2020-01-16 0:00:00,2020-01-09 0:00:00,2020-01-16 0:00:00,8,0,0,0,MXN,"2,405","28,798","1,956",0,0,0,2001_gicsa_forumcuernavaca_pi_mkt_SEM_2020-01-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Forum Cuernavaca,2002_gicsa_forumcuernavaca_pi_mkt_FB,2002_gicsa_forumcuernavaca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,forumcuernavaca,Facebook / Instagram,FB,2020-02-01 0:00:00,2020-02-28 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,3.83,"6,526.00",0.00,"25,800.00","25,800.00","25,800.00","25,800.00",0.00,3.833333333,,2020-02-17 0:00:00,2020-02-24 0:00:00,2020-02-17 0:00:00,2020-02-24 0:00:00,8,0,0,0,MXN,"7,516","864,694",360,0,0,0,2002_gicsa_forumcuernavaca_pi_mkt_FB_2020-02-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Forum Cuernavaca,2002_gicsa_forumcuernavaca_pi_mkt_FB,2002_gicsa_forumcuernavaca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,forumcuernavaca,Facebook / Instagram,FB,2020-02-01 0:00:00,2020-02-28 0:00:00,2020-02-01 0:00:00,2020-03-05 0:00:00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-25 0:00:00,2020-02-29 0:00:00,2020-02-25 0:00:00,2020-02-29 0:00:00,5,0,0,0,MXN,"5,258","525,593",454,0,0,0,2002_gicsa_forumcuernavaca_pi_mkt_FB_2020-02-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Forum Cuernavaca,2002_gicsa_forumcuernavaca_pi_mkt_FB,2002_gicsa_forumcuernavaca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,forumcuernavaca,Facebook / Instagram,FB,2020-02-01 0:00:00,2020-02-28 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-01 0:00:00,2020-02-08 0:00:00,2020-02-01 0:00:00,2020-02-08 0:00:00,8,0,0,0,MXN,"8,456","1,617,506","1,553",0,0,0,2002_gicsa_forumcuernavaca_pi_mkt_FB_2020-02-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Forum Cuernavaca,2002_gicsa_forumcuernavaca_pi_mkt_FB,2002_gicsa_forumcuernavaca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,forumcuernavaca,Facebook / Instagram,FB,2020-02-01 0:00:00,2020-02-28 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-09 0:00:00,2020-02-16 0:00:00,8,0,0,0,MXN,"10,546","1,152,330",992,0,0,0,2002_gicsa_forumcuernavaca_pi_mkt_FB_2020-02-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
GICSA,gicsa,Forum Cuernavaca,2002_gicsa_forumcuernavaca_pi_mkt_FB,2002_gicsa_forumcuernavaca_pi_mkt_FB_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,forumcuernavaca,Facebook / Instagram,FB,2020-02-01 0:00:00,2020-02-28 0:00:00,2020-02-26 0:00:00,2020-03-05 0:00:00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-01 0:00:00,2020-03-08 0:00:00,2020-03-01 0:00:00,2020-03-05 0:00:00,5,0,0,0,MXN,753,"96,673",226,0,0,0,2002_gicsa_forumcuernavaca_pi_mkt_FB_2020-03-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
