KPI
1 de mayo de 2020 - 30 de mayo de 2020
Campaña,Mes,Fecha de inicio,Fecha de finalización,Hora del día,Día,Dispositivo,Moneda,Costo,Impresiones,Clics,Conversiones,CPC prom.,Costo/conv.
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,0,2020-05-26,Tablets,MXN,0.00,4,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,1,2020-05-26,Computadoras de escritorio,MXN,0.00,7,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,1,2020-05-26,Dispositivos móviles,MXN,31.79,46,4,1.00,7.95,31.79
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2,2020-05-26,Computadoras de escritorio,MXN,8.62,9,1,0.00,8.62,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2,2020-05-26,Dispositivos móviles,MXN,9.20,22,1,0.00,9.20,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,3,2020-05-26,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,3,2020-05-26,Dispositivos móviles,MXN,4.68,9,1,0.00,4.68,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,4,2020-05-26,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,4,2020-05-26,Dispositivos móviles,MXN,0.09,10,1,0.00,0.09,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,5,2020-05-26,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,5,2020-05-26,Dispositivos móviles,MXN,0.00,12,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,5,2020-05-26,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,6,2020-05-26,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,6,2020-05-26,Dispositivos móviles,MXN,5.88,14,1,0.00,5.88,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,6,2020-05-26,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,7,2020-05-26,Computadoras de escritorio,MXN,0.00,3,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,7,2020-05-26,Dispositivos móviles,MXN,0.00,35,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,7,2020-05-26,Tablets,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,8,2020-05-26,Computadoras de escritorio,MXN,8.38,10,1,0.00,8.38,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,8,2020-05-26,Dispositivos móviles,MXN,0.00,29,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,8,2020-05-26,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,9,2020-05-26,Computadoras de escritorio,MXN,0.00,14,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,9,2020-05-26,Dispositivos móviles,MXN,7.88,38,1,0.00,7.88,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,9,2020-05-26,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,10,2020-05-26,Computadoras de escritorio,MXN,9.82,25,2,0.00,4.91,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,10,2020-05-26,Dispositivos móviles,MXN,21.36,45,3,0.00,7.12,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,11,2020-05-26,Computadoras de escritorio,MXN,13.33,21,2,0.00,6.66,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,11,2020-05-26,Dispositivos móviles,MXN,4.95,50,1,0.00,4.95,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,11,2020-05-26,Tablets,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,12,2020-05-26,Computadoras de escritorio,MXN,0.00,35,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,12,2020-05-26,Dispositivos móviles,MXN,9.23,66,2,0.00,4.62,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,13,2020-05-26,Computadoras de escritorio,MXN,17.29,68,2,1.00,8.64,17.29
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,13,2020-05-26,Dispositivos móviles,MXN,8.22,88,2,0.00,4.11,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,13,2020-05-26,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,14,2020-05-26,Computadoras de escritorio,MXN,29.50,89,3,0.00,9.83,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,14,2020-05-26,Dispositivos móviles,MXN,26.17,151,4,0.00,6.54,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,14,2020-05-26,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,15,2020-05-26,Computadoras de escritorio,MXN,0.00,109,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,15,2020-05-26,Dispositivos móviles,MXN,5.09,217,1,0.00,5.09,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,15,2020-05-26,Tablets,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,16,2020-05-26,Computadoras de escritorio,MXN,11.92,111,1,0.00,11.92,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,16,2020-05-26,Dispositivos móviles,MXN,8.44,195,2,0.00,4.22,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,16,2020-05-26,Tablets,MXN,0.00,4,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,17,2020-05-26,Computadoras de escritorio,MXN,15.16,130,2,0.00,7.58,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,17,2020-05-26,Dispositivos móviles,MXN,18.81,211,3,1.00,6.27,18.81
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,17,2020-05-26,Tablets,MXN,0.00,9,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,18,2020-05-26,Computadoras de escritorio,MXN,9.57,41,1,0.00,9.57,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,18,2020-05-26,Dispositivos móviles,MXN,4.58,77,1,0.00,4.58,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,18,2020-05-26,Tablets,MXN,0.00,6,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,22,2020-05-26,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,22,2020-05-26,Dispositivos móviles,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,22,2020-05-26,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,23,2020-05-26,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,23,2020-05-26,Dispositivos móviles,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,0,2020-05-26,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,0,2020-05-26,Dispositivos móviles,MXN,0.00,323,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,0,2020-05-26,Tablets,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,1,2020-05-26,Dispositivos móviles,MXN,1.68,257,2,0.00,0.84,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,1,2020-05-26,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2,2020-05-26,Computadoras de escritorio,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2,2020-05-26,Dispositivos móviles,MXN,0.00,169,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2,2020-05-26,Tablets,MXN,0.00,10,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,3,2020-05-26,Dispositivos móviles,MXN,0.00,106,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,3,2020-05-26,Tablets,MXN,0.00,6,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,4,2020-05-26,Dispositivos móviles,MXN,1.02,124,1,0.00,1.02,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,5,2020-05-26,Dispositivos móviles,MXN,0.93,165,1,0.00,0.93,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,5,2020-05-26,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,6,2020-05-26,Dispositivos móviles,MXN,2.03,232,2,0.00,1.02,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,6,2020-05-26,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,7,2020-05-26,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,7,2020-05-26,Dispositivos móviles,MXN,4.43,388,3,0.00,1.48,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,7,2020-05-26,Tablets,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,8,2020-05-26,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,8,2020-05-26,Dispositivos móviles,MXN,1.71,360,1,0.00,1.71,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,8,2020-05-26,Tablets,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,9,2020-05-26,Computadoras de escritorio,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,9,2020-05-26,Dispositivos móviles,MXN,5.66,486,4,0.00,1.42,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,9,2020-05-26,Tablets,MXN,0.00,6,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,10,2020-05-26,Computadoras de escritorio,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,10,2020-05-26,Dispositivos móviles,MXN,1.52,428,1,0.00,1.52,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,10,2020-05-26,Tablets,MXN,0.00,13,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,11,2020-05-26,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,11,2020-05-26,Dispositivos móviles,MXN,6.00,455,1,0.00,6.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,11,2020-05-26,Tablets,MXN,0.00,10,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,12,2020-05-26,Computadoras de escritorio,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,12,2020-05-26,Dispositivos móviles,MXN,8.64,304,3,0.00,2.88,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,12,2020-05-26,Tablets,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,13,2020-05-26,Computadoras de escritorio,MXN,0.00,3,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,13,2020-05-26,Dispositivos móviles,MXN,1.16,261,1,0.00,1.16,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,13,2020-05-26,Tablets,MXN,0.00,5,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,14,2020-05-26,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,14,2020-05-26,Dispositivos móviles,MXN,0.00,466,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,14,2020-05-26,Tablets,MXN,0.00,3,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,15,2020-05-26,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,15,2020-05-26,Dispositivos móviles,MXN,6.52,504,5,0.00,1.30,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,15,2020-05-26,Tablets,MXN,0.00,12,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,16,2020-05-26,Computadoras de escritorio,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,16,2020-05-26,Dispositivos móviles,MXN,1.30,538,1,0.00,1.30,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,16,2020-05-26,Tablets,MXN,0.70,7,1,0.00,0.70,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,17,2020-05-26,Computadoras de escritorio,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,17,2020-05-26,Dispositivos móviles,MXN,6.30,659,5,0.00,1.26,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,17,2020-05-26,Tablets,MXN,0.00,48,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,18,2020-05-26,Computadoras de escritorio,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,18,2020-05-26,Dispositivos móviles,MXN,0.47,520,1,0.00,0.47,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,18,2020-05-26,Tablets,MXN,0.00,16,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,19,2020-05-26,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,19,2020-05-26,Dispositivos móviles,MXN,6.46,622,5,0.00,1.29,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,19,2020-05-26,Tablets,MXN,0.00,40,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,20,2020-05-26,Computadoras de escritorio,MXN,0.00,6,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,20,2020-05-26,Dispositivos móviles,MXN,5.74,772,4,0.00,1.44,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,20,2020-05-26,Tablets,MXN,0.00,32,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,21,2020-05-26,Computadoras de escritorio,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,21,2020-05-26,Dispositivos móviles,MXN,0.51,941,1,0.00,0.51,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,21,2020-05-26,Tablets,MXN,0.00,31,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,22,2020-05-26,Computadoras de escritorio,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,22,2020-05-26,Dispositivos móviles,MXN,0.39,565,1,0.00,0.39,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,22,2020-05-26,Tablets,MXN,0.00,20,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,23,2020-05-26,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,23,2020-05-26,Dispositivos móviles,MXN,0.00,0,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,23,2020-05-26,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,0,2020-05-27,Computadoras de escritorio,MXN,9.51,6,1,0.00,9.51,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,0,2020-05-27,Dispositivos móviles,MXN,14.94,32,3,0.00,4.98,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,0,2020-05-27,Tablets,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,1,2020-05-27,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,1,2020-05-27,Dispositivos móviles,MXN,8.58,29,1,0.00,8.58,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2,2020-05-27,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2,2020-05-27,Dispositivos móviles,MXN,0.00,6,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,3,2020-05-27,Computadoras de escritorio,MXN,0.00,4,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,3,2020-05-27,Dispositivos móviles,MXN,0.00,10,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,4,2020-05-27,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,4,2020-05-27,Dispositivos móviles,MXN,0.00,12,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,5,2020-05-27,Dispositivos móviles,MXN,0.00,4,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,5,2020-05-27,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,6,2020-05-27,Computadoras de escritorio,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,6,2020-05-27,Dispositivos móviles,MXN,0.00,14,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,6,2020-05-27,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,7,2020-05-27,Computadoras de escritorio,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,7,2020-05-27,Dispositivos móviles,MXN,1.61,19,1,0.00,1.61,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,7,2020-05-27,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,8,2020-05-27,Computadoras de escritorio,MXN,0.00,17,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,8,2020-05-27,Dispositivos móviles,MXN,23.51,37,3,0.00,7.84,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,8,2020-05-27,Tablets,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,9,2020-05-27,Computadoras de escritorio,MXN,8.34,24,1,0.00,8.34,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,9,2020-05-27,Dispositivos móviles,MXN,30.42,54,4,0.00,7.60,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,9,2020-05-27,Tablets,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,10,2020-05-27,Computadoras de escritorio,MXN,13.67,32,2,0.00,6.84,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,10,2020-05-27,Dispositivos móviles,MXN,3.98,51,1,0.00,3.98,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,10,2020-05-27,Tablets,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,11,2020-05-27,Computadoras de escritorio,MXN,0.00,42,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,11,2020-05-27,Dispositivos móviles,MXN,4.87,40,1,0.00,4.87,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,11,2020-05-27,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,12,2020-05-27,Computadoras de escritorio,MXN,16.27,49,2,0.00,8.14,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,12,2020-05-27,Dispositivos móviles,MXN,16.43,49,3,0.00,5.48,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,12,2020-05-27,Tablets,MXN,0.00,0,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,13,2020-05-27,Computadoras de escritorio,MXN,4.95,34,1,0.00,4.95,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,13,2020-05-27,Dispositivos móviles,MXN,25.40,52,4,0.00,6.35,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,13,2020-05-27,Tablets,MXN,0.00,2,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,14,2020-05-27,Computadoras de escritorio,MXN,6.36,21,1,0.00,6.36,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,14,2020-05-27,Dispositivos móviles,MXN,12.05,52,2,0.00,6.02,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,14,2020-05-27,Tablets,MXN,0.00,1,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,15,2020-05-27,Computadoras de escritorio,MXN,7.53,37,1,0.00,7.53,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,15,2020-05-27,Dispositivos móviles,MXN,5.21,43,1,0.00,5.21,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,15,2020-05-27,Tablets,MXN,0.00,9,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,16,2020-05-27,Computadoras de escritorio,MXN,0.00,38,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,16,2020-05-27,Dispositivos móviles,MXN,39.24,48,5,0.00,7.85,0.00
