,cliente_nomenclatura,campaña_nomenclatura,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,semana,inicio_reporte,fin_reporte,inicio_campaña_reporte,fin_campaña_reporte,divisa,dinero_gastado,impresiones,clics,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue
1865,petco,ao-ecomm,2003_petco_ao-ecomm_pi_pfm_dsp,2003_petco_ao-ecomm_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,ao-ecomm,Programmatic,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-03-24 00:00:00,MXN,0.0,298802.0,188.0,136.0,263728.39,2003_petco_ao-ecomm_pi_pfm_dsp_2020-03-17,136.0,0.0,263728.39,0.0,0,0
1866,petco,ao-ecomm,2003_petco_ao-ecomm_pi_pfm_dsp,2003_petco_ao-ecomm_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,ao-ecomm,Programmatic,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,MXN,0.0,240292.0,113.0,116.0,182687.59,2003_petco_ao-ecomm_pi_pfm_dsp_2020-03-25,116.0,0.0,182687.59,0.0,0,0
1869,petco,ao-ecomm,2003_petco_ao-ecomm_pi_pfm_dsp,2003_petco_ao-ecomm_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,ao-ecomm,Programmatic,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_13,2020-04-01 00:00:00,2020-04-08 00:00:00,2020-04-01 00:00:00,2020-04-08 00:00:00,MXN,0.0,0.0,0.0,131.0,182487.48,2003_petco_ao-ecomm_pi_pfm_dsp_2020-04-01,131.0,0.0,182487.48,0.0,0,0
1868,petco,ao-ecomm,2003_petco_ao-ecomm_pi_pfm_dsp,2003_petco_ao-ecomm_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,ao-ecomm,Programmatic,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-09 00:00:00,2020-03-31 00:00:00,MXN,0.0,0.0,0.0,73.0,108070.85,2003_petco_ao-ecomm_pi_pfm_dsp_2020-04-09,0.0,73.0,0.0,108070.85,0,0
1867,petco,ao-ecomm,2003_petco_ao-ecomm_pi_pfm_dsp,2003_petco_ao-ecomm_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,ao-ecomm,Programmatic,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-03-25 00:00:00,MXN,0.0,2.0,0.0,26.0,32383.1,2003_petco_ao-ecomm_pi_pfm_dsp_2020-04-17,0.0,26.0,0.0,32383.1,0,0
1870,petco,ao-ecomm,2003_petco_ao-ecomm_pi_pfm_fb,2003_petco_ao-ecomm_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,ao-ecomm,Facebook,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-29 00:00:00,4.0,11960.0,0.0,47840.0,47840.0,47840.0,47840.0,0.0,4.0,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-02 00:00:00,2020-03-08 00:00:00,MXN,11435.830000000002,956428.0,6284.0,0.0,0.0,2003_petco_ao-ecomm_pi_pfm_fb_2020-03-01,0.0,0.0,0.0,0.0,0,0
1873,petco,ao-ecomm,2003_petco_ao-ecomm_pi_pfm_fb,2003_petco_ao-ecomm_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,ao-ecomm,Facebook,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-09 00:00:00,2020-03-16 00:00:00,MXN,14089.57,1261722.0,7470.0,0.0,0.0,2003_petco_ao-ecomm_pi_pfm_fb_2020-03-09,0.0,0.0,0.0,0.0,0,0
1871,petco,ao-ecomm,2003_petco_ao-ecomm_pi_pfm_fb,2003_petco_ao-ecomm_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,ao-ecomm,Facebook,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-03-24 00:00:00,MXN,12551.919999999998,1163063.0,6999.0,0.0,0.0,2003_petco_ao-ecomm_pi_pfm_fb_2020-03-17,0.0,0.0,0.0,0.0,0,0
1872,petco,ao-ecomm,2003_petco_ao-ecomm_pi_pfm_fb,2003_petco_ao-ecomm_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,ao-ecomm,Facebook,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-29 00:00:00,MXN,1215.67,133390.0,1502.0,0.0,0.0,2003_petco_ao-ecomm_pi_pfm_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0
1874,petco,ao-ecomm,2004_petco_ao-ecomm_pi_pfm_dsp,2004_petco_ao-ecomm_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,ao-ecomm,Programmatic,2020-04-01,2020-04-30,2020-04-01 00:00:00,2020-04-30 00:00:00,36.25,1224406.0,1616.22,44383.78,46000.0,29900.0,28283.78,1616.22,23.1,semana_13,2020-04-01 00:00:00,2020-04-08 00:00:00,2020-04-01 00:00:00,2020-03-31 00:00:00,MXN,13708.11875,378155.0,257.0,37.0,53784.13,2004_petco_ao-ecomm_pi_pfm_dsp_2020-04-01,0.0,37.0,0.0,53784.13,0,0
1875,petco,ao-ecomm,2004_petco_ao-ecomm_pi_pfm_dsp,2004_petco_ao-ecomm_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,ao-ecomm,Programmatic,2020-04-01,2020-04-30,2020-04-01 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-09 00:00:00,2020-03-31 00:00:00,MXN,0.0,322931.0,242.0,94.0,126093.45,2004_petco_ao-ecomm_pi_pfm_dsp_2020-04-09,0.0,94.0,0.0,126093.45,0,0
1876,petco,ao-ecomm,2004_petco_ao-ecomm_pi_pfm_dsp,2004_petco_ao-ecomm_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,ao-ecomm,Programmatic,2020-04-01,2020-04-30,2020-04-01 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,MXN,0.0,415556.0,362.0,149.0,245788.55,2004_petco_ao-ecomm_pi_pfm_dsp_2020-04-17,149.0,0.0,245788.55,0.0,0,0
1878,petco,ao-ecomm,2004_petco_ao-ecomm_pi_pfm_fb,2004_petco_ao-ecomm_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,ao-ecomm,Facebook,2020-04-01,2020-04-30,2020-04-01 00:00:00,2020-04-30 00:00:00,4.0,32200.0,0.0,128800.0,128800.0,128800.0,128800.0,0.0,4.0,semana_13,2020-04-01 00:00:00,2020-04-08 00:00:00,2020-04-01 00:00:00,2020-04-08 00:00:00,MXN,38489.409999999996,3125697.0,21397.0,0.0,0.0,2004_petco_ao-ecomm_pi_pfm_fb_2020-04-01,0.0,0.0,0.0,0.0,0,0
1879,petco,ao-ecomm,2004_petco_ao-ecomm_pi_pfm_fb,2004_petco_ao-ecomm_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,ao-ecomm,Facebook,2020-04-01,2020-04-30,2020-04-06 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-09 00:00:00,2020-04-16 00:00:00,MXN,51653.14,3844016.0,37937.0,0.0,0.0,2004_petco_ao-ecomm_pi_pfm_fb_2020-04-09,0.0,0.0,0.0,0.0,0,0
1877,petco,ao-ecomm,2004_petco_ao-ecomm_pi_pfm_fb,2004_petco_ao-ecomm_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,ao-ecomm,Facebook,2020-04-01,2020-04-30,2020-04-08 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,MXN,26982.17,2038204.0,14843.0,0.0,0.0,2004_petco_ao-ecomm_pi_pfm_fb_2020-04-17,0.0,0.0,0.0,0.0,0,0
1882,petco,boehringer,2003_petco_boehringer_ppf_pfm_fb,2003_petco_boehringer_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,boehringer,Facebook,2020-03-04,2020-03-31,2020-03-04 00:00:00,2020-03-31 00:00:00,6.0,4293.0,0.0,25760.0,25760.0,25760.0,25760.0,0.0,6.0,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-04 00:00:00,2020-03-08 00:00:00,MXN,4510.09,222178.0,2519.0,0.0,0.0,2003_petco_boehringer_ppf_pfm_fb_2020-03-01,0.0,0.0,0.0,0.0,0,0
1885,petco,boehringer,2003_petco_boehringer_ppf_pfm_fb,2003_petco_boehringer_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,boehringer,Facebook,2020-03-04,2020-03-31,2020-03-04 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-09 00:00:00,2020-03-16 00:00:00,MXN,6921.139999999999,350708.0,2628.0,0.0,0.0,2003_petco_boehringer_ppf_pfm_fb_2020-03-09,0.0,0.0,0.0,0.0,0,0
1883,petco,boehringer,2003_petco_boehringer_ppf_pfm_fb,2003_petco_boehringer_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,boehringer,Facebook,2020-03-04,2020-03-31,2020-03-04 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-03-24 00:00:00,MXN,5831.469999999999,284207.0,1670.0,0.0,0.0,2003_petco_boehringer_ppf_pfm_fb_2020-03-17,0.0,0.0,0.0,0.0,0,0
1884,petco,boehringer,2003_petco_boehringer_ppf_pfm_fb,2003_petco_boehringer_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,boehringer,Facebook,2020-03-04,2020-03-31,2020-03-04 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,MXN,350.62,22093.0,144.0,0.0,0.0,2003_petco_boehringer_ppf_pfm_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0
1886,petco,boehringer,2003_petco_boehringer_ppf_pfm_fb,2003_petco_boehringer_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,boehringer,Facebook,2020-03-04,2020-03-31,2020-03-04 00:00:00,2020-03-31 00:00:00,6.52,4293.0,0.0,28000.0,28000.0,25760.0,25760.0,0.0,6.0,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-04 00:00:00,2020-03-08 00:00:00,MXN,4510.09,222178.0,2519.0,0.0,0.0,2003_petco_boehringer_ppf_pfm_fb_2020-03-01,0.0,0.0,0.0,0.0,0,0
1889,petco,boehringer,2003_petco_boehringer_ppf_pfm_fb,2003_petco_boehringer_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,boehringer,Facebook,2020-03-04,2020-03-31,2020-03-04 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-09 00:00:00,2020-03-16 00:00:00,MXN,6921.139999999999,350708.0,2628.0,0.0,0.0,2003_petco_boehringer_ppf_pfm_fb_2020-03-09,0.0,0.0,0.0,0.0,0,0
1887,petco,boehringer,2003_petco_boehringer_ppf_pfm_fb,2003_petco_boehringer_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,boehringer,Facebook,2020-03-04,2020-03-31,2020-03-04 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-03-24 00:00:00,MXN,5831.469999999999,284207.0,1670.0,0.0,0.0,2003_petco_boehringer_ppf_pfm_fb_2020-03-17,0.0,0.0,0.0,0.0,0,0
1888,petco,boehringer,2003_petco_boehringer_ppf_pfm_fb,2003_petco_boehringer_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,boehringer,Facebook,2020-03-04,2020-03-31,2020-03-04 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,MXN,350.62,22093.0,144.0,0.0,0.0,2003_petco_boehringer_ppf_pfm_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0
1891,petco,boehringer,2004_petco_boehringer_ppf_pfm_fb,2004_petco_boehringer_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,boehringer,Facebook,2020-04-02,2020-04-30,2020-04-02 00:00:00,2020-04-30 00:00:00,4.0,6440.0,0.0,25760.0,25760.0,25760.0,25760.0,0.0,4.0,semana_13,2020-04-01 00:00:00,2020-04-08 00:00:00,2020-04-02 00:00:00,2020-04-08 00:00:00,MXN,5873.75,645955.0,5912.0,0.0,0.0,2004_petco_boehringer_ppf_pfm_fb_2020-04-01,0.0,0.0,0.0,0.0,0,0
1892,petco,boehringer,2004_petco_boehringer_ppf_pfm_fb,2004_petco_boehringer_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,boehringer,Facebook,2020-04-02,2020-04-30,2020-04-02 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-09 00:00:00,2020-04-16 00:00:00,MXN,7073.74,813369.0,5318.0,0.0,0.0,2004_petco_boehringer_ppf_pfm_fb_2020-04-09,0.0,0.0,0.0,0.0,0,0
1890,petco,boehringer,2004_petco_boehringer_ppf_pfm_fb,2004_petco_boehringer_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,boehringer,Facebook,2020-04-02,2020-04-30,2020-04-02 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,MXN,7205.65,736819.0,4490.0,0.0,0.0,2004_petco_boehringer_ppf_pfm_fb_2020-04-17,0.0,0.0,0.0,0.0,0,0
1894,petco,boehringer,2004_petco_boehringer_ppf_pfm_fb,2004_petco_boehringer_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,boehringer,Facebook,2020-04-02,2020-04-30,2020-04-02 00:00:00,2020-04-30 00:00:00,4.35,6440.0,0.0,28000.0,28000.0,25760.0,25760.0,0.0,4.0,semana_13,2020-04-01 00:00:00,2020-04-08 00:00:00,2020-04-02 00:00:00,2020-04-08 00:00:00,MXN,5873.75,645955.0,5912.0,0.0,0.0,2004_petco_boehringer_ppf_pfm_fb_2020-04-01,0.0,0.0,0.0,0.0,0,0
1895,petco,boehringer,2004_petco_boehringer_ppf_pfm_fb,2004_petco_boehringer_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,boehringer,Facebook,2020-04-02,2020-04-30,2020-04-02 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-09 00:00:00,2020-04-16 00:00:00,MXN,7073.74,813369.0,5318.0,0.0,0.0,2004_petco_boehringer_ppf_pfm_fb_2020-04-09,0.0,0.0,0.0,0.0,0,0
1893,petco,boehringer,2004_petco_boehringer_ppf_pfm_fb,2004_petco_boehringer_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,boehringer,Facebook,2020-04-02,2020-04-30,2020-04-02 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,MXN,7205.65,736819.0,4490.0,0.0,0.0,2004_petco_boehringer_ppf_pfm_fb_2020-04-17,0.0,0.0,0.0,0.0,0,0
1896,petco,ecommfindesemanaextra,2002_petco_ecommfindesemanaextra_pi_pfm_fb,2002_petco_ecommfindesemanaextra_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ecommfindesemanaextra,Facebook,2020-02-21,2020-02-23,2020-02-24 00:00:00,2020-02-26 00:00:00,4.0,1150.0,0.0,4600.0,4600.0,4600.0,4600.0,0.0,4.0,semana_7,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-24 00:00:00,2020-02-24 00:00:00,MXN,1151.86,53427.0,580.0,0.0,0.0,2002_petco_ecommfindesemanaextra_pi_pfm_fb_2020-02-17,0.0,0.0,0.0,0.0,0,0
1897,petco,ecommfindesemanaextra,2002_petco_ecommfindesemanaextra_pi_pfm_fb,2002_petco_ecommfindesemanaextra_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ecommfindesemanaextra,Facebook,2020-02-21,2020-02-23,2020-02-24 00:00:00,2020-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_8,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-26 00:00:00,MXN,3448.14,130967.0,1309.0,0.0,0.0,2002_petco_ecommfindesemanaextra_pi_pfm_fb_2020-02-25,0.0,0.0,0.0,0.0,0,0
1899,petco,ecommpricing30%,2002_petco_ecommpricing30%_pi_pfm_dsp,2002_petco_ecommpricing30%_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ecommpricing30%,Programmatic,2020-02-08,2020-02-10,2020-02-08 00:00:00,2020-02-10 00:00:00,36.25,122441.0,161.62,4438.38,4600.0,2990.0,2828.38,161.62,23.1,semana_6,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-01-31 00:00:00,MXN,4139.93125,114205.0,75.0,3.0,4750.5,2002_petco_ecommpricing30%_pi_pfm_dsp_2020-02-09,0.0,3.0,0.0,4750.5,0,0
1900,petco,ecommpricing30%,2002_petco_ecommpricing30%_pi_pfm_dsp,2002_petco_ecommpricing30%_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ecommpricing30%,Programmatic,2020-02-08,2020-02-10,2020-02-08 00:00:00,2020-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_7,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,MXN,0.0,11.0,0.0,6.0,9206.6,2002_petco_ecommpricing30%_pi_pfm_dsp_2020-02-17,6.0,0.0,9206.6,0.0,0,0
1898,petco,ecommpricing30%,2002_petco_ecommpricing30%_pi_pfm_dsp,2002_petco_ecommpricing30%_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ecommpricing30%,Programmatic,2020-02-08,2020-02-10,2020-02-08 00:00:00,2020-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_8,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-01-31 00:00:00,MXN,0.0,10.0,0.0,2.0,1556.0,2002_petco_ecommpricing30%_pi_pfm_dsp_2020-02-25,0.0,2.0,0.0,1556.0,0,0
1901,petco,ecommpricing30%,2002_petco_ecommpricing30%_pi_pfm_dsp,2002_petco_ecommpricing30%_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ecommpricing30%,Programmatic,2020-02-08,2020-02-10,2020-02-08 00:00:00,2020-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,2020-02-29 00:00:00,MXN,0.0,0.0,0.0,4.0,3273.15,2002_petco_ecommpricing30%_pi_pfm_dsp_2020-03-01,0.0,4.0,0.0,3273.15,0,0
1903,petco,ecommpricing30%,2002_petco_ecommpricing30%_pi_pfm_fb,2002_petco_ecommpricing30%_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ecommpricing30%,Facebook,2020-02-08,2020-02-10,2020-02-08 00:00:00,2020-02-10 00:00:00,4.0,2300.0,0.0,9200.0,9200.0,9200.0,9200.0,0.0,4.0,semana_5,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-08 00:00:00,2020-02-08 00:00:00,MXN,1735.84,112759.0,1075.0,0.0,0.0,2002_petco_ecommpricing30%_pi_pfm_fb_2020-02-01,0.0,0.0,0.0,0.0,0,0
1904,petco,ecommpricing30%,2002_petco_ecommpricing30%_pi_pfm_fb,2002_petco_ecommpricing30%_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ecommpricing30%,Facebook,2020-02-08,2020-02-10,2020-02-08 00:00:00,2020-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_6,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-10 00:00:00,MXN,7464.16,544601.0,4674.0,0.0,0.0,2002_petco_ecommpricing30%_pi_pfm_fb_2020-02-09,0.0,0.0,0.0,0.0,0,0
1905,petco,ecommpricing30%-2,2002_petco_ecommpricing30%-2_pi_pfm_fb,2002_petco_ecommpricing30%-2_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ecommpricing30%-2,Facebook,2020-02-18,2020-02-20,2020-02-18 00:00:00,2020-02-20 00:00:00,4.0,2300.0,0.0,9200.0,9200.0,9200.0,9200.0,0.0,4.0,semana_7,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-18 00:00:00,2020-02-20 00:00:00,MXN,9200.0,607151.0,6217.0,0.0,0.0,2002_petco_ecommpricing30%-2_pi_pfm_fb_2020-02-17,0.0,0.0,0.0,0.0,0,0
1906,petco,ecommpromossemanales,2003_petco_ecommpromossemanales_pi_pfm_fb,2003_petco_ecommpromossemanales_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,ecommpromossemanales,Facebook,2020-03-01,2020-03-31,2020-03-02 00:00:00,2020-03-08 00:00:00,4.0,17940.0,0.0,71760.0,71760.0,71760.0,71760.0,0.0,4.0,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-02 00:00:00,2020-03-08 00:00:00,MXN,15859.619999999999,1000207.0,9260.0,0.0,0.0,2003_petco_ecommpromossemanales_pi_pfm_fb_2020-03-01,0.0,0.0,0.0,0.0,0,0
1908,petco,ecommpromossemanales,2003_petco_ecommpromossemanales_pi_pfm_fb,2003_petco_ecommpromossemanales_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,ecommpromossemanales,Facebook,2020-03-01,2020-03-31,2020-03-09 00:00:00,2020-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-09 00:00:00,2020-03-16 00:00:00,MXN,17255.440000000002,1180848.0,14680.0,0.0,0.0,2003_petco_ecommpromossemanales_pi_pfm_fb_2020-03-09,0.0,0.0,0.0,0.0,0,0
1907,petco,ecommpromossemanales,2003_petco_ecommpromossemanales_pi_pfm_fb,2003_petco_ecommpromossemanales_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,ecommpromossemanales,Facebook,2020-03-01,2020-03-31,2020-03-17 00:00:00,2020-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-03-22 00:00:00,MXN,13963.57,1090769.0,6033.0,0.0,0.0,2003_petco_ecommpromossemanales_pi_pfm_fb_2020-03-17,0.0,0.0,0.0,0.0,0,0
